source_file,source_line,class_date,day_number,start_time,end_time,location_text,class_title_text,class_title_without_teacher,teacher_text,reserved_count,capacity,fill_rate,raw_entry,raw_count_text,needs_review
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,251,2026-04-26,26,18:00,19:00,연남장|커뮤니티허브,숨비소리 사운드 리추얼 (숨비소리),숨비소리 사운드 리추얼,숨비소리,8,20,0.4,18:00-19:00 [연남장|커뮤니티허브]숨비소리 사운드 리추얼 (숨비소리),8|20,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,253,2026-04-26,26,19:30,20:30,연희정음,핸드팬 사운드스케이프 '일렁' (미지수),핸드팬 사운드스케이프 '일렁',미지수,2,15,0.1333,19:30-20:30 [연희정음] 핸드팬 사운드스케이프 '일렁' (미지수),2|15,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,255,2026-04-26,26,19:50,21:20,시이작,땀나는 하타 (수인),땀나는 하타,수인,7,7,1.0,19:50-21:20 [시이작] 땀나는 하타 (수인),7|7,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,259,2026-04-27,27,07:00,08:30,시이작,아쉬탕가 풀프라이머리 (준형),아쉬탕가 풀프라이머리,준형,3,4,0.75,07:00-08:30 [시이작] 아쉬탕가 풀프라이머리 (준형),3|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,261,2026-04-27,27,10:00,11:20,빅블루요가,정렬 에센스 (환),정렬 에센스,환,6,6,1.0,10:00-11:20 [빅블루요가] 정렬 에센스 (환),6|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,263,2026-04-27,27,10:30,11:30,마인드플로우,비기너요가 (유미),비기너요가,유미,4,10,0.4,10:30-11:30 [마인드플로우] 비기너요가 (유미),4|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,265,2026-04-27,27,11:50,12:50,마이트리,테라피 (성욱),테라피,성욱,5,5,1.0,11:50-12:50 [마이트리] 테라피 (성욱),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,267,2026-04-27,27,18:30,19:30,마인드플로우,비기너요가 (유미),비기너요가,유미,1,10,0.1,18:30-19:30 [마인드플로우] 비기너요가 (유미),1|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,269,2026-04-27,27,18:30,19:30,시이작,깨어나는 하타 (준호),깨어나는 하타,준호,4,4,1.0,18:30-19:30 [시이작] 깨어나는 하타 (준호),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,271,2026-04-27,27,19:00,20:00,마이트리,하타 (성욱),하타,성욱,3,5,0.6,19:00-20:00 [마이트리] 하타 (성욱),3|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,273,2026-04-27,27,19:30,20:40,빅블루요가,호흡 리커버리 (환),호흡 리커버리,환,4,6,0.6667,19:30-20:40 [빅블루요가] 호흡 리커버리 (환),4|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,275,2026-04-27,27,20:00,21:00,마인드플로우,빈야사요가 (유미),빈야사요가,유미,5,10,0.5,20:00-21:00 [마인드플로우] 빈야사요가 (유미),5|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,277,2026-04-27,27,20:30,21:30,마이트리,테라피 (성욱),테라피,성욱,4,5,0.8,20:30-21:30 [마이트리] 테라피 (성욱),4|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,281,2026-04-28,28,07:00,08:00,마이트리,하타 (성욱),하타,성욱,2,5,0.4,07:00-08:00 [마이트리] 하타 (성욱),2|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,283,2026-04-28,28,08:45,09:45,시이작,테라피 쉬운 요가 (준형),테라피 쉬운 요가,준형,4,4,1.0,08:45-09:45 [시이작] 테라피 쉬운 요가 (준형),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,285,2026-04-28,28,10:00,11:20,빅블루요가,호흡 리커버리 (환),호흡 리커버리,환,6,6,1.0,10:00-11:20 [빅블루요가] 호흡 리커버리 (환),6|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,287,2026-04-28,28,10:30,11:30,마인드플로우,빈야사요가 (유미),빈야사요가,유미,8,10,0.8,10:30-11:30 [마인드플로우] 빈야사요가 (유미),8|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,289,2026-04-28,28,18:30,19:30,마인드플로우,빈야사요가 (유미),빈야사요가,유미,2,5,0.4,18:30-19:30 [마인드플로우] 빈야사요가 (유미),2|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,291,2026-04-28,28,18:30,19:30,시이작,땀나는 아쉬탕가 (준형),땀나는 아쉬탕가,준형,4,4,1.0,18:30-19:30 [시이작] 땀나는 아쉬탕가 (준형),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,293,2026-04-28,28,19:00,20:00,마이트리,얼라인 요가 (준아),얼라인 요가,준아,5,5,1.0,19:00-20:00 [마이트리] 얼라인 요가 (준아),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,295,2026-04-28,28,19:30,20:30,숨명상센터,숙면을 위한 바디스캔 (수지),숙면을 위한 바디스캔,수지,5,6,0.8333,19:30-20:30 [숨명상센터] 숙면을 위한 바디스캔 (수지),5|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,297,2026-04-28,28,19:30,20:40,빅블루요가,정렬 에센스 (환),정렬 에센스,환,7,7,1.0,19:30-20:40 [빅블루요가] 정렬 에센스 (환),7|7,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,299,2026-04-28,28,19:50,20:50,시이작,땀나는 하타 (수인),땀나는 하타,수인,4,4,1.0,19:50-20:50 [시이작] 땀나는 하타 (수인),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,301,2026-04-28,28,20:00,21:00,마인드플로우,비기너요가 (유미),비기너요가,유미,2,5,0.4,20:00-21:00 [마인드플로우] 비기너요가 (유미),2|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,303,2026-04-28,28,20:30,21:30,마이트리,빈야사 (준아),빈야사,준아,1,5,0.2,20:30-21:30 [마이트리] 빈야사 (준아),1|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,307,2026-04-29,29,07:00,08:00,시이작,땀나는 아쉬탕가 (준형),땀나는 아쉬탕가,준형,4,4,1.0,07:00-08:00 [시이작] 땀나는 아쉬탕가 (준형),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,309,2026-04-29,29,10:00,11:20,빅블루요가,정렬 에센스 (환),정렬 에센스,환,7,7,1.0,10:00-11:20 [빅블루요가] 정렬 에센스 (환),7|7,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,311,2026-04-29,29,10:30,11:30,마인드플로우,하타요가 (유미),하타요가,유미,4,10,0.4,10:30-11:30 [마인드플로우] 하타요가 (유미),4|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,313,2026-04-29,29,11:50,12:50,마이트리,빈야사 (성욱),빈야사,성욱,4,5,0.8,11:50-12:50 [마이트리] 빈야사 (성욱),4|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,315,2026-04-29,29,12:00,13:00,시이작,숨쉬는 테라피 (수인),숨쉬는 테라피,수인,4,4,1.0,12:00-13:00 [시이작] 숨쉬는 테라피 (수인),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,317,2026-04-29,29,13:30,15:00,마이트리,하타 집중 (지바나),하타 집중,지바나,3,5,0.6,13:30-15:00 [마이트리] 하타 집중 (지바나),3|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,319,2026-04-29,29,18:30,19:30,마인드플로우,움직임명상 (유미),움직임명상,유미,3,6,0.5,18:30-19:30 [마인드플로우] 움직임명상 (유미),3|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,321,2026-04-29,29,18:30,19:30,시이작,깨어나는 빈야사 (예진),깨어나는 빈야사,예진,4,4,1.0,18:30-19:30 [시이작] 깨어나는 빈야사 (예진),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,323,2026-04-29,29,19:00,20:00,마이트리,하타 (연우),하타,연우,5,5,1.0,19:00-20:00 [마이트리] 하타 (연우),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,325,2026-04-29,29,19:30,20:40,빅블루요가,호흡 리커버리 (환),호흡 리커버리,환,6,6,1.0,19:30-20:40 [빅블루요가] 호흡 리커버리 (환),6|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,327,2026-04-29,29,19:50,20:50,시이작,다독이는 인요가 (예진),다독이는 인요가,예진,4,4,1.0,19:50-20:50 [시이작] 다독이는 인요가 (예진),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,329,2026-04-29,29,20:00,21:00,마인드플로우,하타요가 (유미),하타요가,유미,4,6,0.6667,20:00-21:00 [마인드플로우] 하타요가 (유미),4|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,331,2026-04-29,29,20:30,21:30,마이트리,아쉬탕가 (연우),아쉬탕가,연우,2,5,0.4,20:30-21:30 [마이트리] 아쉬탕가 (연우),2|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,335,2026-04-30,30,07:00,08:00,마이트리,빈야사 (성욱),빈야사,성욱,0,5,0.0,07:00-08:00 [마이트리] 빈야사 (성욱),0|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,337,2026-04-30,30,07:00,08:00,시이작,초급 빈야사 (준형),초급 빈야사,준형,2,4,0.5,07:00-08:00 [시이작] 초급 빈야사 (준형),2|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,339,2026-04-30,30,10:00,11:00,마이트리,하타베이직 (성욱),하타베이직,성욱,5,5,1.0,10:00-11:00 [마이트리] 하타베이직 (성욱),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,341,2026-04-30,30,10:00,11:20,빅블루요가,호흡 리커버리 (환),호흡 리커버리,환,8,8,1.0,10:00-11:20 [빅블루요가] 호흡 리커버리 (환),8|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,343,2026-04-30,30,10:30,11:30,마인드플로우,빈야사요가 (보람),빈야사요가,보람,4,10,0.4,10:30-11:30 [마인드플로우] 빈야사요가 (보람),4|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,345,2026-04-30,30,11:00,12:10,숨명상센터,안산 트레킹 오감 명상 (수지),안산 트레킹 오감 명상,수지,6,8,0.75,11:00-12:10 [숨명상센터] 안산 트레킹 오감 명상 (수지),6|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,347,2026-04-30,30,12:00,13:00,시이작,땀나는 하타 (수인),땀나는 하타,수인,4,4,1.0,12:00-13:00 [시이작] 땀나는 하타 (수인),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,349,2026-04-30,30,18:30,19:30,마인드플로우,빈야사요가 (유미),빈야사요가,유미,7,8,0.875,18:30-19:30 [마인드플로우] 빈야사요가 (유미),7|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,351,2026-04-30,30,18:30,19:30,시이작,땀나는 빈야사 (준형),땀나는 빈야사,준형,4,5,0.8,18:30-19:30 [시이작] 땀나는 빈야사 (준형),4|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,353,2026-04-30,30,19:00,20:00,마이트리,테라피 (준아),테라피,준아,5,5,1.0,19:00-20:00 [마이트리] 테라피 (준아),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,355,2026-04-30,30,19:30,20:30,숨 명상센터,마음의 평온을 찾는 호흡명상 (수지),마음의 평온을 찾는 호흡명상,수지,8,8,1.0,19:30-20:30 [숨 명상센터]마음의 평온을 찾는 호흡명상 (수지),8|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,357,2026-04-30,30,19:30,20:40,빅블루요가,정렬 에센스 (환),정렬 에센스,환,9,9,1.0,19:30-20:40 [빅블루요가] 정렬 에센스 (환),9|9,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,359,2026-04-30,30,19:50,20:50,시이작,땀나는 아쉬탕가 (준형),땀나는 아쉬탕가,준형,4,4,1.0,19:50-20:50 [시이작] 땀나는 아쉬탕가 (준형),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,361,2026-04-30,30,20:00,21:00,마인드플로우,비기너요가 (유미),비기너요가,유미,6,6,1.0,20:00-21:00 [마인드플로우] 비기너요가 (유미),6|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,363,2026-04-30,30,20:30,21:30,마이트리,빈야사 어드밴스 (준아),빈야사 어드밴스,준아,4,5,0.8,20:30-21:30 [마이트리] 빈야사 어드밴스 (준아),4|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,421,2026-05-01,1,08:45,09:45,시이작,땀나는 빈야사 (준형),땀나는 빈야사,준형,5,5,1.0,08:45-09:45 [시이작] 땀나는 빈야사 (준형),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,423,2026-05-01,1,10:00,11:00,대저택프라이빗,친해지고 싶은 사람과 함께 하는 파트너링 요가 (예진),친해지고 싶은 사람과 함께 하는 파트너링 요가,예진,6,6,1.0,10:00-11:00 [대저택프라이빗] 친해지고 싶은 사람과 함께 하는 파트너링 요가 (예진),6|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,425,2026-05-01,1,10:00,11:20,빅블루요가,정렬 에센스 (환),정렬 에센스,환,7,7,1.0,10:00-11:20 [빅블루요가] 정렬 에센스 (환),7|7,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,427,2026-05-01,1,10:30,11:30,마인드플로우,비기너요가 (유미),비기너요가,유미,10,10,1.0,10:30-11:30 [마인드플로우] 비기너요가 (유미),10|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,429,2026-05-01,1,11:50,12:50,마이트리,하타 (지바나),하타,지바나,5,8,0.625,11:50-12:50 [마이트리] 하타 (지바나),5|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,431,2026-05-01,1,12:00,13:00,대저택프라이빗,연결하는 사운드 배스 (시현),연결하는 사운드 배스,시현,10,10,1.0,12:00-13:00 [대저택프라이빗] 연결하는 사운드 배스 (시현),10|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,433,2026-05-01,1,12:00,13:00,대저택프라이빗,Deep Rest 인요가 & 핸드팬 사운드 (준형),Deep Rest 인요가 & 핸드팬 사운드,준형,5,5,1.0,12:00-13:00 [대저택프라이빗] Deep Rest 인요가 & 핸드팬 사운드 (준형),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,435,2026-05-01,1,13:30,15:00,빅블루요가|연희스페셜,정렬 인텐시브: 고관절 집중 (환),정렬 인텐시브: 고관절 집중,환,8,8,1.0,13:30-15:00 [빅블루요가|연희스페셜] 정렬 인텐시브: 고관절 집중 (환),8|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,437,2026-05-01,1,14:00,15:00,너울너울,소매틱뮤직 'Handpan Doodle' (미지수),소매틱뮤직 'Handpan Doodle',미지수,6,6,1.0,14:00-15:00 [너울너울] 소매틱뮤직 'Handpan Doodle' (미지수),6|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,439,2026-05-01,1,17:00,18:00,대저택프라이빗,단단하게 뿌리 내리며 자유롭게 흐르는 빈야사 (유미),단단하게 뿌리 내리며 자유롭게 흐르는 빈야사,유미,8,8,1.0,17:00-18:00 [대저택프라이빗] 단단하게 뿌리 내리며 자유롭게 흐르는 빈야사 (유미),8|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,441,2026-05-01,1,17:00,18:00,대저택프라이빗,Deep Rest 인요가 & 핸드팬 사운드 (준형),Deep Rest 인요가 & 핸드팬 사운드,준형,9,9,1.0,17:00-18:00 [대저택프라이빗] Deep Rest 인요가 & 핸드팬 사운드 (준형),9|9,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,443,2026-05-01,1,18:30,19:30,마인드플로우,하타요가 (고은),하타요가,고은,10,10,1.0,18:30-19:30 [마인드플로우] 하타요가 (고은),10|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,445,2026-05-01,1,18:30,19:30,시이작,다독이는 인요가 (예진),다독이는 인요가,예진,4,4,1.0,18:30-19:30 [시이작] 다독이는 인요가 (예진),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,447,2026-05-01,1,19:00,20:00,대저택프라이빗,핸드팬 사운드스케이프 ‘일렁’ <Illung> (미지수),핸드팬 사운드스케이프 ‘일렁’ <Illung>,미지수,10,10,1.0,19:00-20:00 [대저택프라이빗]핸드팬 사운드스케이프 ‘일렁’ <Illung> (미지수),10|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,449,2026-05-01,1,19:00,20:00,마이트리,아쉬탕가 (연우),아쉬탕가,연우,5,5,1.0,19:00-20:00 [마이트리] 아쉬탕가 (연우),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,451,2026-05-01,1,19:50,20:50,시이작,땀나는 빈야사 (준형),땀나는 빈야사,준형,4,4,1.0,19:50-20:50 [시이작] 땀나는 빈야사 (준형),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,453,2026-05-01,1,20:00,21:00,마인드플로우,빈야사요가 (고은),빈야사요가,고은,9,10,0.9,20:00-21:00 [마인드플로우] 빈야사요가 (고은),9|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,455,2026-05-01,1,20:30,21:30,마이트리,테라피 (연우),테라피,연우,5,5,1.0,20:30-21:30 [마이트리] 테라피 (연우),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,459,2026-05-02,2,10:00,11:00,비전스트롤 콜라보|옥상요가,커피와 요가 (준형),커피와 요가,준형,10,10,1.0,10:00-11:00 [비전스트롤 콜라보|옥상요가] 커피와 요가 (준형),10|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,461,2026-05-02,2,10:00,11:20,빅블루요가,정렬 에센스 (환),정렬 에센스,환,7,7,1.0,10:00-11:20 [빅블루요가] 정렬 에센스 (환),7|7,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,463,2026-05-02,2,11:00,12:00,마이트리,빈야사 (성욱),빈야사,성욱,5,5,1.0,11:00-12:00 [마이트리] 빈야사 (성욱),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,465,2026-05-02,2,11:00,12:00,무릉,티마인드풀니스 세션 (시현),티마인드풀니스 세션,시현,5,5,1.0,11:00-12:00 [무릉] 티마인드풀니스 세션 (시현),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,467,2026-05-02,2,13:30,15:00,빅블루요가|연희스페셜,정렬 인텐시브: 견갑골 집중 (환),정렬 인텐시브: 견갑골 집중,환,9,9,1.0,13:30-15:00 [빅블루요가|연희스페셜] 정렬 인텐시브: 견갑골 집중 (환),9|9,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,469,2026-05-02,2,14:00,15:00,대저택프라이빗,Deep Rest 인요가 & 핸드팬 사운드 (준형),Deep Rest 인요가 & 핸드팬 사운드,준형,10,10,1.0,14:00-15:00 [대저택프라이빗] Deep Rest 인요가 & 핸드팬 사운드 (준형),10|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,471,2026-05-02,2,14:00,15:00,무릉,티마인드풀니스 세션 (시현),티마인드풀니스 세션,시현,5,5,1.0,14:00-15:00 [무릉] 티마인드풀니스 세션 (시현),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,473,2026-05-02,2,14:00,15:10,마이트리|연희스페셜,독서와 요가 (성욱),독서와 요가,성욱,15,15,1.0,14:00-15:10 [마이트리|연희스페셜] 독서와 요가 (성욱),15|15,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,475,2026-05-02,2,16:00,17:00,마이트리|연희스페셜,올레벨 빈야사 (한석완),올레벨 빈야사,한석완,20,20,1.0,16:00-17:00 [마이트리|연희스페셜] 올레벨 빈야사 (한석완),20|20,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,479,2026-05-03,3,10:30,11:40,숨명상센터,안산 트레킹 오감 명상 (수지),안산 트레킹 오감 명상,수지,5,8,0.625,10:30-11:40 [숨명상센터] 안산 트레킹 오감 명상 (수지),5|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,481,2026-05-03,3,11:00,12:00,마이트리|연희스페셜,Root to Rise (Vinyasa) (다혜),Root to Rise (Vinyasa),다혜,20,20,1.0,11:00-12:00 [마이트리|연희스페셜] Root to Rise (Vinyasa) (다혜),20|20,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,483,2026-05-03,3,11:00,12:00,무릉,티마인드풀니스 세션 (시현),티마인드풀니스 세션,시현,5,5,1.0,11:00-12:00 [무릉] 티마인드풀니스 세션 (시현),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,485,2026-05-03,3,12:30,13:45,마이트리|연희스페셜,꽁샘과 도전하는 에카파다라자카포타 (꽁쌤),꽁샘과 도전하는 에카파다라자카포타,꽁쌤,20,20,1.0,12:30-13:45 [마이트리|연희스페셜] 꽁샘과 도전하는 에카파다라자카포타 (꽁쌤),20|20,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,487,2026-05-03,3,13:00,15:00,시이작|연희스페셜,"TCI 기질검사로 나를 이해하고, ‘긍정감자’ 키링 만들기 (진원)","TCI 기질검사로 나를 이해하고, ‘긍정감자’ 키링 만들기",진원,10,10,1.0,"13:00-15:00 [시이작|연희스페셜]TCI 기질검사로 나를 이해하고, ‘긍정감자’ 키링 만들기 (진원)",10|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,489,2026-05-03,3,14:00,15:00,무릉,티마인드풀니스 세션 (시현),티마인드풀니스 세션,시현,5,5,1.0,14:00-15:00 [무릉] 티마인드풀니스 세션 (시현),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,491,2026-05-03,3,17:00,18:00,무릉,티마인드풀니스 세션,티마인드풀니스 세션,,5,5,1.0,17:00-18:00 [무릉] 티마인드풀니스 세션,5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,493,2026-05-03,3,17:00,18:30,시이작|연희스페셜,마인드풀 러닝 Breath & Flow: 움직이는 명상 (의준),마인드풀 러닝 Breath & Flow: 움직이는 명상,의준,12,15,0.8,17:00-18:30 [시이작|연희스페셜] 마인드풀 러닝 Breath & Flow: 움직이는 명상 (의준),12|15,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,495,2026-05-03,3,19:50,21:20,시이작,땀나는 하타 (수인),땀나는 하타,수인,5,5,1.0,19:50-21:20 [시이작] 땀나는 하타 (수인),5|5,False
