source_file,source_line,class_date,day_number,start_time,end_time,location_text,class_title_text,class_title_without_teacher,teacher_text,reserved_count,capacity,fill_rate,raw_entry,raw_count_text,needs_review
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,499,2026-05-04,4,07:00,08:30,시이작,아쉬탕가 풀프라이머리 (준형),아쉬탕가 풀프라이머리,준형,5,5,1.0,07:00-08:30 [시이작] 아쉬탕가 풀프라이머리 (준형),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,501,2026-05-04,4,10:00,11:20,빅블루요가,정렬 에센스 (환),정렬 에센스,환,6,7,0.8571,10:00-11:20 [빅블루요가] 정렬 에센스 (환),6|7,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,503,2026-05-04,4,10:30,11:30,마인드플로우,비기너요가 (유미),비기너요가,유미,7,7,1.0,10:30-11:30 [마인드플로우] 비기너요가 (유미),7|7,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,505,2026-05-04,4,11:00,12:00,무릉,티마인드풀니스 세션 (시현),티마인드풀니스 세션,시현,1,5,0.2,11:00-12:00 [무릉] 티마인드풀니스 세션 (시현),1|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,507,2026-05-04,4,11:50,12:50,마이트리,테라피 (도운),테라피,도운,5,5,1.0,11:50-12:50 [마이트리] 테라피 (도운),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,509,2026-05-04,4,18:30,19:30,마인드플로우,비기너요가 (유미),비기너요가,유미,4,6,0.6667,18:30-19:30 [마인드플로우] 비기너요가 (유미),4|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,511,2026-05-04,4,18:30,19:30,시이작,깨어나는 하타 (준호),깨어나는 하타,준호,4,4,1.0,18:30-19:30 [시이작] 깨어나는 하타 (준호),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,513,2026-05-04,4,19:00,20:00,마이트리,하타 (성욱),하타,성욱,5,5,1.0,19:00-20:00 [마이트리] 하타 (성욱),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,515,2026-05-04,4,19:30,20:40,빅블루요가,호흡 리커버리 (환),호흡 리커버리,환,6,6,1.0,19:30-20:40 [빅블루요가] 호흡 리커버리 (환),6|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,517,2026-05-04,4,20:00,21:00,마인드플로우,빈야사요가 (유미),빈야사요가,유미,7,8,0.875,20:00-21:00 [마인드플로우] 빈야사요가 (유미),7|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,519,2026-05-04,4,20:30,21:30,마이트리,테라피 (성욱),테라피,성욱,5,5,1.0,20:30-21:30 [마이트리] 테라피 (성욱),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,523,2026-05-05,5,08:45,09:45,시이작,테라피 쉬운 요가 (준형),테라피 쉬운 요가,준형,4,4,1.0,08:45-09:45 [시이작] 테라피 쉬운 요가 (준형),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,525,2026-05-05,5,10:00,11:00,대저택프라이빗,Gentle Hatha Flow in English (수인),Gentle Hatha Flow in English,수인,8,8,1.0,10:00-11:00 [대저택프라이빗] Gentle Hatha Flow in English (수인),8|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,527,2026-05-05,5,10:00,11:00,연남장|커뮤니티허브,Being 감각을 깨우는 하타요가 (지바나),Being 감각을 깨우는 하타요가,지바나,27,28,0.9643,10:00-11:00 [연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),27|28,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,529,2026-05-05,5,10:00,11:20,빅블루요가,호흡 리커버리 (환),호흡 리커버리,환,8,8,1.0,10:00-11:20 [빅블루요가] 호흡 리커버리 (환),8|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,531,2026-05-05,5,10:15,11:15,시이작|어린이날 키즈요가,나는 무엇이든 될 수 있다! 동물요가(5세~8세) (지현),나는 무엇이든 될 수 있다! 동물요가(5세~8세),지현,0,9,0.0,10:15-11:15 [시이작|어린이날 키즈요가] 나는 무엇이든 될 수 있다! 동물요가(5세~8세) (지현),0|9,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,533,2026-05-05,5,10:30,11:30,마인드플로우,빈야사요가 (유미),빈야사요가,유미,11,11,1.0,10:30-11:30 [마인드플로우] 빈야사요가 (유미),11|11,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,535,2026-05-05,5,11:00,12:00,숨명상센터,몸을 깨우는 액티브 명상 (수지),몸을 깨우는 액티브 명상,수지,6,6,1.0,11:00-12:00 [숨명상센터] 몸을 깨우는 액티브 명상 (수지),6|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,537,2026-05-05,5,12:00,13:00,시이작|어린이날 키즈요가,공룡퀴즈를 맞추며 공룡요가! (5~7세) (지현),공룡퀴즈를 맞추며 공룡요가! (5~7세),지현,0,9,0.0,12:00-13:00 [시이작|어린이날 키즈요가] 공룡퀴즈를 맞추며 공룡요가! (5~7세) (지현),0|9,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,539,2026-05-05,5,12:00,13:00,연남장|커뮤니티허브,짠짠! 막걸리요가! with 복순도가 (준호),짠짠! 막걸리요가! with 복순도가,준호,30,30,1.0,12:00-13:00 [연남장|커뮤니티허브] 짠짠! 막걸리요가! with 복순도가 (준호),30|30,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,541,2026-05-05,5,12:00,13:30,대저택프라이빗,"TCI 기질검사로 나를 이해하고, '긍정감자' 키링 만들기 (진원)","TCI 기질검사로 나를 이해하고, '긍정감자' 키링 만들기",진원,10,10,1.0,"12:00-13:30 [대저택프라이빗] TCI 기질검사로 나를 이해하고, '긍정감자' 키링 만들기 (진원)",10|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,543,2026-05-05,5,13:00,14:00,연남장|커뮤니티허브,(무료) 요가음악 디제잉 파티,(무료) 요가음악 디제잉 파티,,0,1,0.0,13:00-14:00 [연남장|커뮤니티허브] (무료) 요가음악 디제잉 파티,0|1,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,545,2026-05-05,5,14:00,15:00,대저택프라이빗,바디페인팅 체감명상 (리아),바디페인팅 체감명상,리아,14,14,1.0,14:00-15:00 [대저택프라이빗] 바디페인팅 체감명상 (리아),14|14,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,547,2026-05-05,5,15:00,16:30,빅블루요가,후굴의 정렬 (환),후굴의 정렬,환,9,9,1.0,15:00-16:30 [빅블루요가] 후굴의 정렬 (환),9|9,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,549,2026-05-05,5,16:00,17:00,대저택 프라이빗,봄햇살 아래 나른한 힐링요가 (수인),봄햇살 아래 나른한 힐링요가,수인,8,8,1.0,16:00-17:00 [대저택 프라이빗]봄햇살 아래 나른한 힐링요가 (수인),8|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,551,2026-05-05,5,16:30,17:30,연남장|커뮤니티허브,부담없이 시작하는 파트너 서킷 트레이닝 (최훈),부담없이 시작하는 파트너 서킷 트레이닝,최훈,13,20,0.65,16:30-17:30 [연남장|커뮤니티허브] 부담없이 시작하는 파트너 서킷 트레이닝 (최훈),13|20,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,553,2026-05-05,5,17:00,18:00,너울너울,소매틱뮤직 'Handpan Doodle' (미지수),소매틱뮤직 'Handpan Doodle',미지수,5,5,1.0,17:00-18:00 [너울너울] 소매틱뮤직 'Handpan Doodle' (미지수),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,555,2026-05-05,5,18:30,19:30,마인드플로우,빈야사요가 (지현),빈야사요가,지현,9,9,1.0,18:30-19:30 [마인드플로우] 빈야사요가 (지현),9|9,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,557,2026-05-05,5,18:30,19:30,시이작,땀나는 아쉬탕가 (준형),땀나는 아쉬탕가,준형,4,4,1.0,18:30-19:30 [시이작] 땀나는 아쉬탕가 (준형),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,559,2026-05-05,5,18:30,19:30,연남장,호흡으로 몰입하는 아쉬탕가 (준형),호흡으로 몰입하는 아쉬탕가,준형,9,9,1.0,18:30-19:30 [연남장] 호흡으로 몰입하는 아쉬탕가 (준형),9|9,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,561,2026-05-05,5,19:00,20:00,너울너울,소매틱뮤직 'Handpan Doodle' (미지수),소매틱뮤직 'Handpan Doodle',미지수,5,5,1.0,19:00-20:00 [너울너울] 소매틱뮤직 'Handpan Doodle' (미지수),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,563,2026-05-05,5,19:00,20:00,마이트리,얼라인 요가 (준아),얼라인 요가,준아,5,5,1.0,19:00-20:00 [마이트리] 얼라인 요가 (준아),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,565,2026-05-05,5,19:50,20:50,시이작,땀나는 하타 (수인),땀나는 하타,수인,4,4,1.0,19:50-20:50 [시이작] 땀나는 하타 (수인),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,567,2026-05-05,5,20:00,21:00,마인드플로우,비기너요가 (유미),비기너요가,유미,5,8,0.625,20:00-21:00 [마인드플로우] 비기너요가 (유미),5|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,569,2026-05-05,5,20:30,21:30,마이트리,빈야사 (준아),빈야사,준아,5,5,1.0,20:30-21:30 [마이트리] 빈야사 (준아),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,573,2026-05-06,6,07:00,08:00,시이작,땀나는 아쉬탕가 (준형),땀나는 아쉬탕가,준형,4,4,1.0,07:00-08:00 [시이작] 땀나는 아쉬탕가 (준형),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,575,2026-05-06,6,10:00,11:20,빅블루요가,정렬 에센스 (환),정렬 에센스,환,8,8,1.0,10:00-11:20 [빅블루요가] 정렬 에센스 (환),8|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,577,2026-05-06,6,10:30,11:30,마인드플로우,하타요가 (유미),하타요가,유미,10,10,1.0,10:30-11:30 [마인드플로우] 하타요가 (유미),10|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,579,2026-05-06,6,11:50,12:50,마이트리,빈야사 (성욱),빈야사,성욱,3,5,0.6,11:50-12:50 [마이트리] 빈야사 (성욱),3|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,581,2026-05-06,6,12:00,13:00,시이작,숨쉬는 테라피 (수인),숨쉬는 테라피,수인,3,4,0.75,12:00-13:00 [시이작] 숨쉬는 테라피 (수인),3|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,583,2026-05-06,6,13:30,15:00,마이트리,하타 집중 (지바나),하타 집중,지바나,3,5,0.6,13:30-15:00 [마이트리] 하타 집중 (지바나),3|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,585,2026-05-06,6,18:30,19:30,마인드플로우,움직임명상 (유미),움직임명상,유미,4,4,1.0,18:30-19:30 [마인드플로우] 움직임명상 (유미),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,587,2026-05-06,6,18:30,19:30,시이작,깨어나는 빈야사 (예진),깨어나는 빈야사,예진,4,4,1.0,18:30-19:30 [시이작] 깨어나는 빈야사 (예진),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,589,2026-05-06,6,19:00,20:00,마이트리,하타 (연우),하타,연우,5,5,1.0,19:00-20:00 [마이트리] 하타 (연우),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,591,2026-05-06,6,19:30,20:40,빅블루요가,호흡 리커버리 (환),호흡 리커버리,환,7,7,1.0,19:30-20:40 [빅블루요가] 호흡 리커버리 (환),7|7,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,593,2026-05-06,6,19:50,20:50,시이작,다독이는 인요가 (예진),다독이는 인요가,예진,3,4,0.75,19:50-20:50 [시이작] 다독이는 인요가 (예진),3|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,595,2026-05-06,6,20:00,21:00,마인드플로우,하타요가 (유미),하타요가,유미,6,6,1.0,20:00-21:00 [마인드플로우] 하타요가 (유미),6|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,597,2026-05-06,6,20:30,21:30,마이트리,아쉬탕가 (연우),아쉬탕가,연우,5,5,1.0,20:30-21:30 [마이트리] 아쉬탕가 (연우),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,601,2026-05-07,7,07:00,08:00,마이트리,빈야사 (성욱),빈야사,성욱,0,5,0.0,07:00-08:00 [마이트리] 빈야사 (성욱),0|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,603,2026-05-07,7,07:00,08:00,시이작,초급 빈야사 (준형),초급 빈야사,준형,4,4,1.0,07:00-08:00 [시이작] 초급 빈야사 (준형),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,605,2026-05-07,7,10:00,11:00,마이트리,하타베이직 (성욱),하타베이직,성욱,5,5,1.0,10:00-11:00 [마이트리] 하타베이직 (성욱),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,607,2026-05-07,7,10:00,11:00,빅블루요가,호흡 리커버리 (환),호흡 리커버리,환,4,6,0.6667,10:00-11:00 [빅블루요가] 호흡 리커버리 (환),4|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,609,2026-05-07,7,10:30,11:30,마인드플로우,비기너요가 (유미),비기너요가,유미,1,6,0.1667,10:30-11:30 [마인드플로우] 비기너요가 (유미),1|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,611,2026-05-07,7,12:00,13:00,시이작,땀나는 하타 (수인),땀나는 하타,수인,1,4,0.25,12:00-13:00 [시이작] 땀나는 하타 (수인),1|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,613,2026-05-07,7,18:30,19:30,마인드플로우,빈야사요가 (유미),빈야사요가,유미,8,8,1.0,18:30-19:30 [마인드플로우] 빈야사요가 (유미),8|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,615,2026-05-07,7,18:30,19:30,시이작,땀나는 빈야사 (준형),땀나는 빈야사,준형,5,5,1.0,18:30-19:30 [시이작] 땀나는 빈야사 (준형),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,617,2026-05-07,7,19:00,20:00,마이트리,테라피 (준아),테라피,준아,5,7,0.7143,19:00-20:00 [마이트리] 테라피 (준아),5|7,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,619,2026-05-07,7,19:30,20:40,빅블루요가,정렬 에센스 (환),정렬 에센스,환,7,7,1.0,19:30-20:40 [빅블루요가] 정렬 에센스 (환),7|7,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,621,2026-05-07,7,19:50,20:50,시이작,땀나는 아쉬탕가 (준형),땀나는 아쉬탕가,준형,4,4,1.0,19:50-20:50 [시이작] 땀나는 아쉬탕가 (준형),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,623,2026-05-07,7,20:00,21:00,마인드플로우,비기너요가 (유미),비기너요가,유미,2,2,1.0,20:00-21:00 [마인드플로우] 비기너요가 (유미),2|2,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,625,2026-05-07,7,20:30,21:30,마이트리,빈야사 어드밴스 (준아),빈야사 어드밴스,준아,5,5,1.0,20:30-21:30 [마이트리] 빈야사 어드밴스 (준아),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,629,2026-05-08,8,08:45,09:45,시이작,땀나는 빈야사 (준형),땀나는 빈야사,준형,3,4,0.75,08:45-09:45 [시이작] 땀나는 빈야사 (준형),3|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,631,2026-05-08,8,10:00,11:20,빅블루요가,정렬 에센스 (환),정렬 에센스,환,6,6,1.0,10:00-11:20 [빅블루요가] 정렬 에센스 (환),6|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,633,2026-05-08,8,10:30,11:30,마인드플로우,비기너요가 (유미),비기너요가,유미,5,8,0.625,10:30-11:30 [마인드플로우] 비기너요가 (유미),5|8,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,635,2026-05-08,8,11:00,12:00,무릉,티마인드풀니스 세션 (시현),티마인드풀니스 세션,시현,5,5,1.0,11:00-12:00 [무릉] 티마인드풀니스 세션 (시현),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,637,2026-05-08,8,11:50,12:50,마이트리,하타 (지바나),하타,지바나,5,5,1.0,11:50-12:50 [마이트리] 하타 (지바나),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,639,2026-05-08,8,13:30,15:00,마이트리,빈야사 AD (준아),빈야사 AD,준아,4,5,0.8,13:30-15:00 [마이트리] 빈야사 AD (준아),4|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,641,2026-05-08,8,14:00,15:00,마인드플로우,움직임명상 (유미),움직임명상,유미,2,6,0.3333,14:00-15:00 [마인드플로우] 움직임명상 (유미),2|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,643,2026-05-08,8,14:00,15:00,무릉,티마인드풀니스 세션 (시현),티마인드풀니스 세션,시현,5,5,1.0,14:00-15:00 [무릉] 티마인드풀니스 세션 (시현),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,645,2026-05-08,8,18:30,19:30,마인드플로우,하타요가 (고은),하타요가,고은,0,6,0.0,18:30-19:30 [마인드플로우] 하타요가 (고은),0|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,647,2026-05-08,8,18:30,19:30,시이작,다독이는 인요가 (예진),다독이는 인요가,예진,4,4,1.0,18:30-19:30 [시이작] 다독이는 인요가 (예진),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,649,2026-05-08,8,19:00,20:00,마이트리,아쉬탕가 (연우),아쉬탕가,연우,1,5,0.2,19:00-20:00 [마이트리] 아쉬탕가 (연우),1|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,651,2026-05-08,8,19:50,20:50,시이작,땀나는 빈야사 (준형),땀나는 빈야사,준형,4,4,1.0,19:50-20:50 [시이작] 땀나는 빈야사 (준형),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,653,2026-05-08,8,20:00,21:00,마인드플로우,빈야사요가 (고은),빈야사요가,고은,7,10,0.7,20:00-21:00 [마인드플로우] 빈야사요가 (고은),7|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,655,2026-05-08,8,20:30,21:30,마이트리,테라피 (연우),테라피,연우,5,5,1.0,20:30-21:30 [마이트리] 테라피 (연우),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,659,2026-05-09,9,09:00,10:00,마인드플로우,차근차근 기본을 다지는 비기너 요가 (유미),차근차근 기본을 다지는 비기너 요가,유미,6,6,1.0,09:00-10:00 [마인드플로우] 차근차근 기본을 다지는 비기너 요가 (유미),6|6,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,661,2026-05-09,9,10:00,11:00,시이작,다독이는 인요가 (예진),다독이는 인요가,예진,4,4,1.0,10:00-11:00 [시이작] 다독이는 인요가 (예진),4|4,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,663,2026-05-09,9,10:00,11:00,연남장|커뮤니티허브,딥어웨이크 하타 (모나),딥어웨이크 하타,모나,30,30,1.0,10:00-11:00 [연남장|커뮤니티허브] 딥어웨이크 하타 (모나),30|30,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,665,2026-05-09,9,10:00,11:20,빅블루요가,정렬 에센스 (환),정렬 에센스,환,7,7,1.0,10:00-11:20 [빅블루요가] 정렬 에센스 (환),7|7,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,667,2026-05-09,9,10:30,11:30,마인드플로우,"느긋하고 자유로운 흐름, 움직임 명상 (유미)","느긋하고 자유로운 흐름, 움직임 명상",유미,10,11,0.9091,"10:30-11:30 [마인드플로우] 느긋하고 자유로운 흐름, 움직임 명상 (유미)",10|11,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,669,2026-05-09,9,11:00,12:00,마이트리,빈야사 (성욱),빈야사,성욱,3,7,0.4286,11:00-12:00 [마이트리] 빈야사 (성욱),3|7,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,671,2026-05-09,9,11:00,12:30,무릉,티마인드풀니스 세션 (시현),티마인드풀니스 세션,시현,5,5,1.0,11:00-12:30 [무릉] 티마인드풀니스 세션 (시현),5|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,673,2026-05-09,9,12:00,13:00,마이트리,얼라인 요가 (준아),얼라인 요가,준아,10,10,1.0,12:00-13:00 [마이트리] 얼라인 요가 (준아),10|10,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,675,2026-05-09,9,12:30,13:30,연남장|커뮤니티허브,헤드폰으로 몰입하는 사일런트 핸드팬 명상 with 칼레트 (마고사운드),헤드폰으로 몰입하는 사일런트 핸드팬 명상 with 칼레트,마고사운드,16,17,0.9412,12:30-13:30 [연남장|커뮤니티허브] 헤드폰으로 몰입하는 사일런트 핸드팬 명상 with 칼레트 (마고사운드),16|17,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,677,2026-05-09,9,13:30,14:30,데이스타콜라보|연희스페셜,요기를 위한 저강도 크로스핏 체험,요기를 위한 저강도 크로스핏 체험,,11,13,0.8462,13:30-14:30 [데이스타콜라보|연희스페셜] 요기를 위한 저강도 크로스핏 체험,11|13,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,679,2026-05-09,9,14:00,15:00,무릉,티마인드풀니스 세션 (시현),티마인드풀니스 세션,시현,4,5,0.8,14:00-15:00 [무릉] 티마인드풀니스 세션 (시현),4|5,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,681,2026-05-09,9,14:00,15:00,연남장|커뮤니티허브,매트 필라테스로 부상 없는 몸 만들기,매트 필라테스로 부상 없는 몸 만들기,,24,30,0.8,14:00-15:00 [연남장|커뮤니티허브] 매트 필라테스로 부상 없는 몸 만들기,24|30,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,683,2026-05-09,9,16:00,17:00,연남장|커뮤니티허브,"바람과 땀, 그리고 알아차림 - 봄날의 역동적 명상 (요가소년)","바람과 땀, 그리고 알아차림 - 봄날의 역동적 명상",요가소년,30,30,1.0,"16:00-17:00 [연남장|커뮤니티허브] 바람과 땀, 그리고 알아차림 - 봄날의 역동적 명상 (요가소년)",30|30,False
onstudio_calendar_capacity_2026_yeonhui_yoga_week_2026-05-16.txt,685,2026-05-09,9,18:00,19:00,연남장|커뮤니티허브,하루를 내려놓는 요가와 바이올린 (준형 & 진수),하루를 내려놓는 요가와 바이올린,준형 & 진수,30,30,1.0,18:00-19:00 [연남장|커뮤니티허브] 하루를 내려놓는 요가와 바이올린 (준형 & 진수),30|30,False
